product_name,product_review,user_rating
Focal Banger,"A cut above. Drinking straight from the can as God intended. Really nice dank citrus nose, so unbelievably smooth and balanced, perfect dance between dank piney hops and lemon/orange zest, pear, apple cider, apple cider vinegar, so crushable at 7%. An elite IPA.",4.64
Focal Banger,"Cloudy, gold, with two fingers of thick white foam atop. Beautiful look.",4.49
Focal Banger,"A very solid, fine-tasting NE-style IPA but just couldn't hold its own against the more-lauded Heady Topper. I would have loved to know how fresh this beer was since it was so hard to get - but I just couldn't find the canning date anywhere. Pours a very nice, slightly hazy yellow color with abundant fluffy white head and sheets of lingering lacing. Looks very, very nice. Smells of lots of fresh tropical fruity hops - grapefruit, mango, lemon, pineapple, tangerine - as well as some weaker floral hops, malt, vanilla and bread. Some weaker dank notes at the end. Taste follows the nose, but there was a decent hit of hoppy bitterness towards the middle and finish that wasn't unpleasant, just a little more sharp than I was accustomed to. I also expected more juiciness and I just didn't get it - maybe that left more harshness of the hops. Good, solid, mellow, mild mouthfeel and good carbonation. Not really sticky. I was just expecting a softer mouthfeel, akin to Heady Topper, Tree House Green and some other world-class NE-style IPAs. A great effort, but I'll keep looking for Heady.",4.23
Focal Banger,"Translucent golden straw color with a slight haze. Fluffy, no e white head that eventually disappears, leaving lacing along the glass as I drink. Some visible carbonation steaming up from the bottom. ",4.27
Focal Banger,"Strong piney aroma precedes a very hoppy flavor. Although the Alchemist insists one drink this fine brew from the can, I did pour a bit into a glass, and the color was a very pale gold color. It ain’t no Heady, but it’s pretty darn good!",4.05
Focal Banger,"From the monster can, it pours a hazy amber with a nice thick white head that slowly dissipates and leaves lacing. In the nose, it is spicy hoppy. In the mouth, it is oddly spicy hoppy.",4.05
Focal Banger,"Maybe it's denial or maybe it's just out of stubborn contempt, but I've always been a proponent of remaining loyal to flagship beers over the popular trend of picking the second most popular beer and claiming that it tastes better (e.g. Blind Pig over Pliny; Another One over Lunch, etc.)",4.52
Focal Banger,Thanks to my work/brewing friend Jacob for bringing this back from VT for me.,4.39
Focal Banger,Drank straight from the can (as recommended) but poured a little out in a separate glass to judge appearance.,4.72
Focal Banger,"Traded for this ages ago and finally got around to reviewing it tonight. To me, this is one of the classics and even though I tend to prefer newer offerings over this, this is a beer that I'd never pass up as it's so enjoyable and easy to quaff, down to the last drop!",4.35
Double Dry Hopped Congress Street,"L - not sure how this one has eluded me for so long. Pours a thick murk. I'd say yellow, but it's a dark shade of yellow, almost brown. Oily head with a rainbow sheen.",4.74
Double Dry Hopped Congress Street,"Mother of god this one was tasty. At first I thought I had a ""regular"" Trillium Congress Street, then realized I'd somehow scored the DDH version (found it online). Canned date 8/9/19 so I made sure to try this one fresh. And it knocked my socks off! Loved the look - reminded me of some of the best Tree House offerings. Very hazy yellow color with lots of fluffy white head and thick sheets and rings of lingering lacing that clung to the glass and did not fade away. Aromas of pineapple, grapefruit, mango, papaya, tangerine, passionfruit and guava; also malt, caramel, creamy vanilla and some weaker floral hops. Some dankness in the background. Taste follows the nose, great balance between the slightly bitter hops and sweeter malt backbone. Extremely juicy. At first I was going to give the smell/taste ratings of 4/4.25 since they were surprisingly muted and I was disappointed. But then as the beer warmed a little the second glass was incredible, more pungent and flavorful and complex with more depth. This is what I was looking for! Mouthfeel was incredible, soft, pillowy, luscious, sticky, smooth, coated the palate. Perfect amount of carbonation. Just an outstanding beer and I am lucky to have acquired other Trillium beers to try.",4.53
Double Dry Hopped Congress Street,Pours a hazy murky pale orange or orange with some yellow thrown in to tone it down some. Two finger off white head falls slow and laces well.,4.46
Double Dry Hopped Congress Street,"Just a classic top end New England IPA. Hazy grapefruit color, juicy as hell with both citrus and a variety of fruit flavors. So juicy, I was thinking there was fruit pulp in the glass.",4.5
Double Dry Hopped Congress Street,On tap at the brewery.,4.4
Double Dry Hopped Congress Street,"16oz can. Poured out a hazy, golden orange color with a small, white head of foam. It smelled of pineapple, orange and grapefruit. So much tropical sweetness with a piney bitterness and toasted caramel.",4.49
Double Dry Hopped Congress Street,This is very close to a perfect NE IPA. ,4.69
Double Dry Hopped Congress Street,1 pint can,4.18
Double Dry Hopped Congress Street,Canned 12/19/16; drank 12/23/16 @ the Yarchives. ,3.63
Double Dry Hopped Congress Street,Can from Fort Point.,4.25
Double Dry Hopped Congress Street,A: Hazy gold/orange with rich white head and great lacing. ,4.59
Double Dry Hopped Congress Street,"Very hazy pale color with off-white head. Aroma is dank, herbal, really green and hoppy. Taste follows, really hoppy and herbal, quite harsh, not very bitter but there is a hop burn. Medium body and carbonation. Really nice hop profile but at 2 weeks it's quite harsh on the palate.",4.5
Double Dry Hopped Congress Street,"08/2014 - Grapefruit, floral bouquet, hops up front; fruity, well hopped body with lingering peach, and a bit of pepper on the back of the palate; balanced, yet a wee bit of bitterness on the finish.",4.6
Double Dry Hopped Congress Street,"Smell, look, and feel are exactly what you expect from opaque NE-style IPAs ",3.58
Double Dry Hopped Congress Street,"They had me at ""double dry hopped"". Leaping out with copious additions of Galaxy hops, Trillium Brewing's Congress Street sees a breath of fresh air that's nothing like our other congress.",4.52
Double Dry Hopped Congress Street,Unreadable date on bottom of can...,4.46
Double Dry Hopped Congress Street,"16 ounce can into tulip glass, canned on 4/11/2017. Pours opaquely hazy golden/orange/green color with a 1 finger fairly dense and fluffy off white head with good retention, that reduces to a thin cap that lingers. Nice spotty soapy lacing clings on the glass, with a fair amount of streaming carbonation. Aromas of big tangerine, grapefruit, lemon, peach, pineapple, apricot, passion fruit, papaya, mango, melon, berry, citrus peel/zest, light pepper/pine, wheat, cracker, white bread dough, herbal, and floral/grassy earthiness. Damn nice aromas with great balance and complexity of citrus/fruity/tropical hops and bready malt notes; with great strength. Taste of big tangerine, grapefruit, lemon, peach, pineapple, apricot, passion fruit, papaya, mango, melon, berry, citrus peel/zest, light pepper/pine, wheat, cracker, white bread dough, herbal, and floral/grassy earthiness. Very mild pine, herbal, grassy, zesty bitterness on the finish. Lingering notes of tangerine, grapefruit, lemon, peach, pineapple, apricot, passion fruit, papaya, mango, melon, berry, citrus peel/zest, light pepper/pine, wheat, cracker, white bread dough, and herbal/floral/grassy earthiness on the finish for a while. Awesome complexity, robustness, and balance of citrus/fruity/tropical hops and bready malt flavors; with a nice malt/bitterness balance; and zero cloying/astringent flavors after the finish. Lightly increasing dryness from lingering bitterness. Medium carbonation and body; with a very smooth, creamy/bready, and lightly sticky mouthfeel that is fantastic. Zero warming alcohol for 7.2%. Overall this is an outstanding NEIPA! All around awesome complexity, robustness, and balance of citrus/fruity/tropical hops and bready malt flavors; very smooth and easy to drink with the very mildly bitter/drying finish. Outstanding soft feel for the style. Very juicy and lightly dank Galaxy hop complexity; balanced pale/wheat malt backbone, not overly sweet/heavy for the style. Held up extremely well considering the can dating. I'm sure fresh would be mind blowing, as I had regular Congress Street a while ago. A highly enjoyable offering, and spot on style example as expected.",4.15
Double Dry Hopped Congress Street,"Canned on 05/04/18, 09:38:05.",4.6
Double Dry Hopped Congress Street,"Superb milky orange body, essentially opaque, with a pungent nose of grapefruit and peaches, with mild mint and pine beneath. Lovely fruit juice flavor, mildly bitter close suggesting grapefruit pith. The feel is light for the power. Delicious milky glory. Well worth seeking.",4.71
Double Dry Hopped Congress Street,16oz. can into Night Shift stemware. ,4.27
Double Dry Hopped Congress Street,I believe this was one of the brews we tasted in while staying in a Red Roof Inn one evening and it held up well against other Trillium Brews. Not among the best IPAs I've tasted but good none-the-less and I would certainly drink this one again.,3.97
Double Dry Hopped Congress Street,"This is the definition of a true NEIPA! A strong citrus character up front of orange, grapefruit and pineapple. Awesome hops follow on the backend that linger, reminding you that this is DDH beer. I always enjoy the aroma of good galaxy hops!",4.93
